,OTU,Taxonomy,#SampleID,GROUP,Value
10367,ASV10368,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella,SMPL48,KLT,0
10368,ASV10369,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella,SMPL49,KLT,0
10369,ASV10370,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella,SMPL5,KLT,0
10370,ASV10371,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella,SMPL50,KLT,1
10371,ASV10372,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella,SMPL51,KRN,0
10372,ASV10373,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella,SMPL52,KLT,0
10373,ASV10374,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella,SMPL53,KRN,4
10374,ASV10375,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella,SMPL54,KLT,1
10375,ASV10376,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella,SMPL55,KRN,0
10376,ASV10377,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella,SMPL56,KLT,3
10377,ASV10378,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella,SMPL57,KLT,0
10378,ASV10379,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella,SMPL58,KRN,0
10379,ASV10380,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella,SMPL59,KRN,0
10380,ASV10381,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella,SMPL6,KRN,5
10381,ASV10382,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella,SMPL7,KRN,15
10382,ASV10383,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella,SMPL8,KRN,0
10383,ASV10384,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella,SMPL9,KLT,0
10384,ASV10385,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL0,KLT,0
10385,ASV10386,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL1,KRN,0
10386,ASV10387,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL10,KRN,24
10387,ASV10388,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL11,KLT,0
10388,ASV10389,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL12,KRN,57
10389,ASV10390,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL13,KLT,3562
10390,ASV10391,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL14,KRN,11
10391,ASV10392,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL15,KRN,500
10392,ASV10393,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL16,KRN,819
10393,ASV10394,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL17,KLT,23235
10394,ASV10395,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL18,KRN,27
10395,ASV10396,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL19,KRN,4362
10396,ASV10397,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL2,KLT,64
10397,ASV10398,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL20,KLT,19649
10398,ASV10399,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL21,KRN,36
10399,ASV10400,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL22,KLT,28191
10400,ASV10401,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL23,KRN,754
10401,ASV10402,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL24,KLT,24457
10402,ASV10403,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL25,KRN,5881
10403,ASV10404,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL27,KRN,0
10404,ASV10405,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL28,KLT,1084
10405,ASV10406,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL29,KLT,0
10406,ASV10407,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL3,KLT,34
10407,ASV10408,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL30,KLT,0
10408,ASV10409,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL31,KLT,2
10409,ASV10410,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL32,KRN,6
10410,ASV10411,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL33,KLT,3713
10411,ASV10412,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL34,KRN,5046
10412,ASV10413,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL35,KRN,81
10413,ASV10414,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL36,KRN,6257
10414,ASV10415,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL37,KLT,1
10415,ASV10416,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL38,KLT,0
10416,ASV10417,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL39,KLT,4
10417,ASV10418,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL4,KLT,9745
10418,ASV10419,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL40,KLT,0
10419,ASV10420,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL41,KRN,0
10420,ASV10421,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL42,KLT,12002
10421,ASV10422,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL43,KLT,0
10422,ASV10423,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL44,KRN,0
10423,ASV10424,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL45,KRN,43
10424,ASV10425,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL46,KRN,38000
10425,ASV10426,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL47,KRN,24
10426,ASV10427,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL48,KLT,143
10427,ASV10428,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL49,KLT,1246
10428,ASV10429,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL5,KLT,2
10429,ASV10430,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL50,KLT,1306
10430,ASV10431,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL51,KRN,4
10431,ASV10432,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL52,KLT,1334
10432,ASV10433,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL53,KRN,22
10433,ASV10434,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL54,KLT,493
10434,ASV10435,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL55,KRN,0
10435,ASV10436,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL56,KLT,4479
10436,ASV10437,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL57,KLT,62
10437,ASV10438,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL58,KRN,27
10438,ASV10439,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL59,KRN,149
10439,ASV10440,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL6,KRN,2816
10440,ASV10441,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL7,KRN,3142
10441,ASV10442,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL8,KRN,0
10442,ASV10443,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,SMPL9,KLT,0
10443,ASV10444,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL0,KLT,6
10444,ASV10445,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL1,KRN,0
10445,ASV10446,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL10,KRN,37
10446,ASV10447,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL11,KLT,0
10447,ASV10448,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL12,KRN,15
10448,ASV10449,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL13,KLT,4
10449,ASV10450,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL14,KRN,1
10450,ASV10451,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL15,KRN,10900
10451,ASV10452,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL16,KRN,164
10452,ASV10453,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL17,KLT,10102
10453,ASV10454,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL18,KRN,0
10454,ASV10455,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL19,KRN,231
10455,ASV10456,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL2,KLT,25
10456,ASV10457,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL20,KLT,5
10457,ASV10458,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL21,KRN,1
10458,ASV10459,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL22,KLT,3877
10459,ASV10460,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL23,KRN,300
10460,ASV10461,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL24,KLT,20
10461,ASV10462,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL25,KRN,0
10462,ASV10463,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL27,KRN,1
10463,ASV10464,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL28,KLT,114
10464,ASV10465,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL29,KLT,0
10465,ASV10466,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL3,KLT,0
10466,ASV10467,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL30,KLT,0
10467,ASV10468,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL31,KLT,3
10468,ASV10469,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL32,KRN,0
10469,ASV10470,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL33,KLT,44
10470,ASV10471,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL34,KRN,22
10471,ASV10472,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL35,KRN,2
10472,ASV10473,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL36,KRN,6652
10473,ASV10474,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL37,KLT,7
10474,ASV10475,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL38,KLT,43957
10475,ASV10476,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL39,KLT,13
10476,ASV10477,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL4,KLT,211
10477,ASV10478,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL40,KLT,0
10478,ASV10479,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL41,KRN,0
10479,ASV10480,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL42,KLT,85
10480,ASV10481,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL43,KLT,5902
10481,ASV10482,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL44,KRN,0
10482,ASV10483,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL45,KRN,2640
10483,ASV10484,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL46,KRN,0
10484,ASV10485,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL47,KRN,0
10485,ASV10486,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL48,KLT,1204
10486,ASV10487,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL49,KLT,8447
10487,ASV10488,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL5,KLT,0
10488,ASV10489,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL50,KLT,49
10489,ASV10490,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL51,KRN,0
10490,ASV10491,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL52,KLT,2
10491,ASV10492,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL53,KRN,1
10492,ASV10493,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL54,KLT,1
10493,ASV10494,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL55,KRN,52284
10494,ASV10495,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL56,KLT,678
10495,ASV10496,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL57,KLT,10
10496,ASV10497,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL58,KRN,13
10497,ASV10498,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL59,KRN,3
10498,ASV10499,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL6,KRN,132
10499,ASV10500,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL7,KRN,1
10500,ASV10501,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL8,KRN,0
10501,ASV10502,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?,SMPL9,KLT,0
10502,ASV10503,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL0,KLT,0
10503,ASV10504,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL1,KRN,0
10504,ASV10505,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL10,KRN,0
10505,ASV10506,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL11,KLT,0
10506,ASV10507,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL12,KRN,0
10507,ASV10508,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL13,KLT,0
10508,ASV10509,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL14,KRN,0
10509,ASV10510,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL15,KRN,0
10510,ASV10511,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL16,KRN,0
10511,ASV10512,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL17,KLT,0
10512,ASV10513,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL18,KRN,0
10513,ASV10514,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL19,KRN,0
10514,ASV10515,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL2,KLT,0
10515,ASV10516,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL20,KLT,0
10516,ASV10517,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL21,KRN,0
10517,ASV10518,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL22,KLT,0
10518,ASV10519,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL23,KRN,0
10519,ASV10520,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL24,KLT,0
10520,ASV10521,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL25,KRN,0
10521,ASV10522,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL27,KRN,0
10522,ASV10523,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL28,KLT,0
10523,ASV10524,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL29,KLT,0
10524,ASV10525,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL3,KLT,0
10525,ASV10526,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL30,KLT,0
10526,ASV10527,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL31,KLT,0
10527,ASV10528,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL32,KRN,0
10528,ASV10529,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL33,KLT,0
10529,ASV10530,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL34,KRN,0
10530,ASV10531,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL35,KRN,0
10531,ASV10532,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL36,KRN,0
10532,ASV10533,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL37,KLT,14
10533,ASV10534,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL38,KLT,0
10534,ASV10535,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL39,KLT,0
10535,ASV10536,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL4,KLT,0
10536,ASV10537,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL40,KLT,0
10537,ASV10538,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL41,KRN,0
10538,ASV10539,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL42,KLT,0
10539,ASV10540,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL43,KLT,0
10540,ASV10541,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL44,KRN,0
10541,ASV10542,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL45,KRN,0
10542,ASV10543,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL46,KRN,0
10543,ASV10544,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL47,KRN,0
10544,ASV10545,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL48,KLT,0
10545,ASV10546,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL49,KLT,0
10546,ASV10547,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL5,KLT,0
10547,ASV10548,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL50,KLT,0
10548,ASV10549,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL51,KRN,0
10549,ASV10550,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL52,KLT,0
10550,ASV10551,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL53,KRN,0
10551,ASV10552,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL54,KLT,0
10552,ASV10553,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL55,KRN,0
10553,ASV10554,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL56,KLT,0
10554,ASV10555,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL57,KLT,0
10555,ASV10556,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL58,KRN,0
10556,ASV10557,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL59,KRN,0
10557,ASV10558,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL6,KRN,0
10558,ASV10559,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL7,KRN,0
10559,ASV10560,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL8,KRN,0
10560,ASV10561,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa,SMPL9,KLT,0
10561,ASV10562,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus,SMPL0,KLT,0
10562,ASV10563,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus,SMPL1,KRN,0
10563,ASV10564,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus,SMPL10,KRN,0
10564,ASV10565,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus,SMPL11,KLT,0
10565,ASV10566,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus,SMPL12,KRN,0
10566,ASV10567,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus,SMPL13,KLT,0
10567,ASV10568,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus,SMPL14,KRN,0
10568,ASV10569,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus,SMPL15,KRN,4
10569,ASV10570,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus,SMPL16,KRN,0
10570,ASV10571,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus,SMPL17,KLT,12
10571,ASV10572,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus,SMPL18,KRN,1
10572,ASV10573,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus,SMPL19,KRN,2
10573,ASV10574,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus,SMPL2,KLT,9
10574,ASV10575,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus,SMPL20,KLT,0
10575,ASV10576,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus,SMPL21,KRN,0
10576,ASV10577,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus,SMPL22,KLT,11
10577,ASV10578,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus,SMPL23,KRN,0
10578,ASV10579,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus,SMPL24,KLT,4855
10579,ASV10580,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus,SMPL25,KRN,0
10580,ASV10581,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus,SMPL27,KRN,2
10581,ASV10582,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus,SMPL28,KLT,18
10582,ASV10583,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus,SMPL29,KLT,0
10583,ASV10584,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus,SMPL3,KLT,0
